73;2023-06-02 22:55;13;855399;
74;2023-06-02 22:55;13;871045;
75;2023-06-02 22:55;13;886814;
76;2023-06-02 22:55;13;902247;
77;2023-06-02 22:55;13;918397;
78;2023-06-02 22:55;13;933896;
79;2023-06-02 22:55;13;949393;
80;2023-06-02 22:55;13;964533;
81;2023-06-02 22:55;13;979671;
82;2023-06-02 22:55;13;994880;
83;2023-06-02 22:55;14;010870;
84;2023-06-02 22:55;14;026559;
85;2023-06-02 22:55;14;041730;
86;2023-06-02 22:55;14;057811;
87;2023-06-02 22:55;14;073343;
88;2023-06-02 22:55;14;088839;
89;2023-06-02 22:55;14;104383;
90;2023-06-02 22:55;14;120072;
91;2023-06-02 22:55;14;136116;
92;2023-06-02 22:55;14;151418;
93;2023-06-02 22:55;14;166617;
94;2023-06-02 22:55;14;181874;
95;2023-06-02 22:55;14;197225;
96;2023-06-02 22:55;14;212826;
97;2023-06-02 22:55;14;228989;
98;2023-06-02 22:55;14;244397;
99;2023-06-02 22:55;14;259830;
100;2023-06-02 22:55;14;275422;
101;2023-06-02 22:55;14;291391;
102;2023-06-02 22:55;14;306869;
103;2023-06-02 22:55;14;322397;
104;2023-06-02 22:55;14;337982;
105;2023-06-02 22:55;14;353932;
106;2023-06-02 22:55;14;369928;
107;2023-06-02 22:55;14;386083;
108;2023-06-02 22:55;14;402255;
109;2023-06-02 22:55;14;418119;
110;2023-06-02 22:55;14;433942;
111;2023-06-02 22:55;14;449447;
112;2023-06-02 22:55;14;464607;
113;2023-06-02 22:55;14;480797;
114;2023-06-02 22:55;14;495626;
115;2023-06-02 22:55;14;511609;
116;2023-06-02 22:55;14;526889;
117;2023-06-02 22:55;14;542720;
118;2023-06-02 22:55;14;558917;
119;2023-06-02 22:55;14;574485;
120;2023-06-02 22:55;14;590366;
121;2023-06-02 22:55;14;605851;
122;2023-06-02 22:55;14;621724;
123;2023-06-02 22:55;14;636901;
124;2023-06-02 22:55;14;652953;
125;2023-06-02 22:55;14;668519;
126;2023-06-02 22:55;14;684358;
127;2023-06-02 22:55;14;700206;
128;2023-06-02 22:55;14;715528;
129;2023-06-02 22:55;14;730760;
130;2023-06-02 22:55;14;746098;
131;2023-06-02 22:55;14;761736;
132;2023-06-02 22:55;14;777063;
133;2023-06-02 22:55;14;792705;
134;2023-06-02 22:55;14;807963;
135;2023-06-02 22:55;14;823702;
136;2023-06-02 22:55;14;838929;
137;2023-06-02 22:55;14;854750;
138;2023-06-02 22:55;14;870536;
139;2023-06-02 22:55;14;886776;
140;2023-06-02 22:55;14;902292;
141;2023-06-02 22:55;14;917645;
142;2023-06-02 22:55;14;933176;
143;2023-06-02 22:55;14;948346;
144;2023-06-02 22:55;14;963968;
145;2023-06-02 22:55;14;981113;
146;2023-06-02 22:55;14;995261;
147;2023-06-02 22:55;15;010912;
148;2023-06-02 22:55;15;026661;
149;2023-06-02 22:55;15;042355;
150;2023-06-02 22:55;15;058448;
151;2023-06-02 22:55;15;074486;
152;2023-06-02 22:55;15;090688;
153;2023-06-02 22:55;15;106304;
154;2023-06-02 22:55;15;122006;
155;2023-06-02 22:55;15;137997;
156;2023-06-02 22:55;15;153727;
157;2023-06-02 22:55;15;169766;
158;2023-06-02 22:55;15;185515;
159;2023-06-02 22:55;15;201601;
160;2023-06-02 22:55;15;217694;
161;2023-06-02 22:55;15;233812;
162;2023-06-02 22:55;15;249135;
163;2023-06-02 22:55;15;264335;
164;2023-06-02 22:55;15;279874;
165;2023-06-02 22:55;15;295441;
166;2023-06-02 22:55;15;311098;
167;2023-06-02 22:55;15;326689;
168;2023-06-02 22:55;15;342388;
169;2023-06-02 22:55;15;357521;
170;2023-06-02 22:55;15;372926;
171;2023-06-02 22:55;15;389107;
172;2023-06-02 22:55;15;404715;
173;2023-06-02 22:55;15;420367;
174;2023-06-02 22:55;15;435913;
175;2023-06-02 22:55;15;451401;
176;2023-06-02 22:55;15;467394;
177;2023-06-02 22:55;15;483016;
178;2023-06-02 22:55;15;499348;
179;2023-06-02 22:55;15;514508;
180;2023-06-02 22:55;15;529777;
181;2023-06-02 22:55;15;545240;
182;2023-06-02 22:55;15;561155;
183;2023-06-02 22:55;15;576659;
184;2023-06-02 22:55;15;592296;
185;2023-06-02 22:55;15;607628;
186;2023-06-02 22:55;15;623138;
187;2023-06-02 22:55;15;639080;
188;2023-06-02 22:55;15;654741;
189;2023-06-02 22:55;15;670367;
190;2023-06-02 22:55;15;686101;
191;2023-06-02 22:55;15;701780;
192;2023-06-02 22:55;15;717927;
193;2023-06-02 22:55;15;733826;
194;2023-06-02 22:55;15;749519;
195;2023-06-02 22:55;15;764688;
196;2023-06-02 22:55;15;780155;
197;2023-06-02 22:55;15;795525;
198;2023-06-02 22:55;15;811213;
199;2023-06-02 22:55;15;826762;
200;2023-06-02 22:55;15;842101;
201;2023-06-02 22:55;15;857714;
202;2023-06-02 22:55;15;873339;
203;2023-06-02 22:55;15;888583;
204;2023-06-02 22:55;15;904309;
205;2023-06-02 22:55;15;920160;
206;2023-06-02 22:55;15;935763;
207;2023-06-02 22:55;15;951186;
208;2023-06-02 22:55;15;966402;
209;2023-06-02 22:55;15;982590;
210;2023-06-02 22:55;15;997774;
211;2023-06-02 22:55;16;013276;
212;2023-06-02 22:55;16;028813;
213;2023-06-02 22:55;16;044648;
214;2023-06-02 22:55;16;060939;
215;2023-06-02 22:55;16;076673;
216;2023-06-02 22:55;16;092384;
217;2023-06-02 22:55;16;108462;
218;2023-06-02 22:55;16;123940;
219;2023-06-02 22:55;16;139282;
220;2023-06-02 22:55;16;155667;
221;2023-06-02 22:55;16;171411;
222;2023-06-02 22:55;16;186974;
223;2023-06-02 22:55;16;202685;
224;2023-06-02 22:55;16;218699;
225;2023-06-02 22:55;16;234940;
226;2023-06-02 22:55;16;250447;
227;2023-06-02 22:55;16;266504;
228;2023-06-02 22:55;16;282355;
229;2023-06-02 22:55;16;298044;
230;2023-06-02 22:55;16;313729;
231;2023-06-02 22:55;16;329723;
232;2023-06-02 22:55;16;345243;
233;2023-06-02 22:55;16;361133;
234;2023-06-02 22:55;16;376640;
235;2023-06-02 22:55;16;392371;
236;2023-06-02 22:55;16;408137;
237;2023-06-02 22:55;16;423644;
238;2023-06-02 22:55;16;439245;
239;2023-06-02 22:55;16;455191;
240;2023-06-02 22:55;16;470735;
241;2023-06-02 22:55;16;486269;
242;2023-06-02 22:55;16;501405;
243;2023-06-02 22:55;16;517366;
244;2023-06-02 22:55;16;533081;
245;2023-06-02 22:55;16;549420;
246;2023-06-02 22:55;16;565167;
247;2023-06-02 22:55;16;580467;
248;2023-06-02 22:55;16;595864;
249;2023-06-02 22:55;16;611457;
250;2023-06-02 22:55;16;627439;
251;2023-06-02 22:55;16;643022;
252;2023-06-02 22:55;16;658659;
253;2023-06-02 22:55;16;674283;
254;2023-06-02 22:55;16;690020;
255;2023-06-02 22:55;16;706058;
256;2023-06-02 22:55;16;722103;
257;2023-06-02 22:55;16;737822;
258;2023-06-02 22:55;16;753446;
259;2023-06-02 22:55;16;769386;
260;2023-06-02 22:55;16;784954;
261;2023-06-02 22:55;16;800603;
262;2023-06-02 22:55;16;816702;
263;2023-06-02 22:55;16;832534;
264;2023-06-02 22:55;16;847691;
265;2023-06-02 22:55;16;863255;
266;2023-06-02 22:55;16;878510;
267;2023-06-02 22:55;16;894155;
268;2023-06-02 22:55;16;909847;
269;2023-06-02 22:55;16;925474;
270;2023-06-02 22:55;16;941435;
271;2023-06-02 22:55;16;957252;
272;2023-06-02 22:55;16;973112;
273;2023-06-02 22:55;16;989068;
274;2023-06-02 22:55;17;004713;
275;2023-06-02 22:55;17;020396;
276;2023-06-02 22:55;17;035995;
277;2023-06-02 22:55;17;051676;
278;2023-06-02 22:55;17;066924;
279;2023-06-02 22:55;17;082723;
280;2023-06-02 22:55;17;099055;
281;2023-06-02 22:55;17;114227;
282;2023-06-02 22:55;17;129523;
283;2023-06-02 22:55;17;145567;
284;2023-06-02 22:55;17;161408;
285;2023-06-02 22:55;17;176592;
286;2023-06-02 22:55;17;192343;
287;2023-06-02 22:55;17;207683;
288;2023-06-02 22:55;17;223361;
289;2023-06-02 22:55;17;238490;
290;2023-06-02 22:55;17;254504;
291;2023-06-02 22:55;17;270364;
292;2023-06-02 22:55;17;286754;
293;2023-06-02 22:55;17;302162;
294;2023-06-02 22:55;17;317661;
295;2023-06-02 22:55;17;333577;
296;2023-06-02 22:55;17;348865;
297;2023-06-02 22:55;17;364014;
298;2023-06-02 22:55;17;380733;
299;2023-06-02 22:55;17;397125;
300;2023-06-02 22:55;17;411921;
